title,team,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,education,country,experience_level,application_deadline,url,description_short,description,vacancies,requirements
Supervisor zonal de tiendas,Otra Área,"Macul, Metropolitana de Santiago",Macul,Metropolitana de Santiago,2026-06-26,6095658,tricot,2026-07-17,2026-07-24,0.3754,Administrador,Jornada Completa,Tricot S.A.,Técnico profesional superior,Chile,4 años,2026-07-26,https://tricot.trabajando.cl/trabajo-empleo/supervisor-zonal-de-tiendas/trabajo/6095658,Nos encontramos en búsqueda de Supervisor...,"Nos encontramos en búsqueda de Supervisor zonal de tiendas para nuestras sucursalesTricot!
Misión del cargo:
Apoyar la gestión de las sucursales que han sido asignadas, resolviendo inquietudes o problemas que puedan surgir en ellas, para permitir que el jefe de tienda administre de la mejor manera posible su sucursal.
Funciones del cargo:
1.Administrar las contingencias que puedan ocurrir en las sucursales que les han sido asignadas, resolviendo las inquietudes o problemas que tengan los jefes de sucursales, promoviendo una mejor gestión de la sucursal.
2.Mantener un canal de comunicación abierto con las demás áreas de la empresa para así dar soporte a los jefes de tienda.
3.Colaborar aquellas tareas que determine su jefatura, asociada a su área de desempeño, garantizando el cumplimiento de los objetivos del área frente a nuevas demandas y/o exigencias del trabajo.
Requisitos:
-Formación técnico superior en administración de empresas, ingeniería comercial o carrera afín.
-Experiencia de al menos 4 años como administrador de retail.
-Disponibilidad para viajar dentro del país.
-Licencia clase B.
Condiciones laborales:
-Contrato directo con la empresa.
-Estabilidad laboral.
-Oportunidad de crecimiento.
Postula con nosotros!!
""Esta oferta laboral se rige bajo la Ley Nº 21.015 que incentiva la inclusión de personas con discapacidad al mundo laboral""",1,"-Formación técnico superior en administración de empresas, ingeniería comercial o carrera afín.
-Experiencia de al menos 4 años como administrador de retail.
-Disponibilidad para viajar dentro del país.
-Licencia clase B."
Guardia de Seguridad 5x2 próxima apertura Tricot Vallenar,Otra Área,"Vallenar, Atacama",Vallenar,Atacama,2026-06-26,6095710,tricot,2026-07-17,2026-07-24,0.2785,Auxiliar,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-26,https://tricot.trabajando.cl/trabajo-empleo/guardia-de-seguridad-5x2-proxima-apertura-tricot-vallenar/trabajo/6095710,En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicado en...,"En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicado en Vallenar. Nuestra búsqueda está orientada a personal con experiencia en el área de seguridad.
Requisitos:
-Curso OS10 vigente (no excluyente).
-Experiencia previa en el área de seguridad.
-Enseñanza media completa.
-Disponibilidad inmediata
-Disponibilidad para trabajar en modalidad 5x2.
Funciones:
-Velar por el correcto orden de cada recinto, según las instrucciones dadas por su jefatura.
-Informar oportunamente cualquier situación que atente contra la seguridad y vigilancia del centro.
-Informar oportunamente a su superior, los casos de emergencia y/o situaciones complejas, de acuerdo a los protocolos establecidos.
Condiciones laborales:
-Contrato directo por Tricot.
-Renta acorde al mercado.
Postula con nosotros!!!",1,"Curso OS10 vigente. (no excluyente)
Experiencia previa
Media Completa
Disponibilidad inmediata"
Asistente de ventas próxima apertura Tricot Vallenar,Otra Área,"Vallenar, Atacama",Vallenar,Atacama,2026-06-26,6095708,tricot,2026-07-17,2026-07-24,0.36,Vendedor,Jornada Completa,Tricot S.A.,Media,Chile,,2026-07-26,https://tricot.trabajando.cl/trabajo-empleo/asistente-de-ventas-proxima-apertura-tricot-vallenar/trabajo/6095708,Tricot  requiere contratar a los mejores...,"Tricot  requiere contratar a los mejores asistentes de ventas; personas proactivas, dinámicas y con alta orientación al cliente para sucursal ubicada
en Vallenar.
¿Cuáles serán las principales funciones del cargo?
-Reposición y exhibición de mercadería con el fin de abastecer la tienda para que los clientes tengan a disposición los productos que requieren.
-Ordenar los productos en sala de ventas y cajón de compra compulsiva, para generar una mejor visibilidad y experiencia hacia los clientes.
-Apoyar a visual merchandising en el montaje de eventos (toda venta especial que se implemente en la cadena), con la finalidad de impulsar la venta y alinearse a la imagen de Tricot.
¿Qué esperamos de ti?
-Personas proactivas y responsables.
-Ganas por aprender.
¿Qué te ofrecemos?
-Estabilidad laboral.
-Contrato directo con la empresa.
¡Postula con Nosotros!",1,"Enseñanza media completa
Ganas de aprender
Disponibilidad inmediata"
Guardia de Seguridad 5x2 Santiago,Otra Área,"Calera, Valparaíso",Calera,Valparaíso,2026-06-26,6095765,tricot,2026-07-17,2026-07-24,0.3386,Auxiliar,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-26,https://tricot.trabajando.cl/trabajo-empleo/guardia-de-seguridad-5x2-santiago/trabajo/6095765,En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicados en las comunas de Macul y Santiago Centro. Nuestra búsqueda está orientada a personal con experiencia en el área de seguridad de empresas o bodegas que cuenten con su curso OS10 vigente y disponibilidad para trabajar en las comunas señaladas....,"En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicados en las comunas de Macul y Santiago Centro. Nuestra búsqueda está orientada a personal con experiencia en el área de seguridad de empresas o bodegas que cuenten con su curso OS10 vigente y disponibilidad para trabajar en las comunas señaladas.
Requisitos:
-Curso OS10 vigente.
-Experiencia previa en el área de seguridad para centros de distribución, bodegas o fábricas.
-Enseñanza media completa.
-Disponibilidad para desempeñarse en Macul o Santiago Centro.
-Disponibilidad para trabajar en modalidad 5x2 en turnos DÍA Y NOCHE.
Funciones:
-Velar por el correcto orden de cada recinto, según las instrucciones dadas por su jefatura.
-Informar oportunamente cualquier situación que atente contra la seguridad y vigilancia del centro.
-Registrar de manera adecuada todo ingreso y/o salida de vehículos, o personas, al recinto.
-Realizar rondas perimetrales.
-Informar oportunamente a su superior, los casos de emergencia y/o situaciones complejas, de acuerdo a los protocolos establecidos.
Condiciones laborales:
-Contrato directo por Tricot.
-Renta acorde al mercado.
-La empresa NO cuenta con bus de acercamiento.
Jornadas de:
7:00am-16:00pm
13:00pm-22:00pm
22:00pm-7:00am
""Esta oferta laboral se rige bajo la Ley Nº 21.015 que incentiva la inclusión de personas con discapacidad al mundo laboral""
Postula con nosotros!!!",1,"Requisitos:
-Curso OS10 vigente.
-Experiencia previa en el área de seguridad para centros de distribución, bodegas o fábricas.
-Enseñanza media completa.
-Disponibilidad para desempeñarse en Macul o Santiago Centro.
-Disponibilidad para trabajar en modalidad 5x2 en turnos DÍA Y NOCHE."
Asistente de bodega,Otra Área,"Santiago, Metropolitana de Santiago",Santiago,Metropolitana de Santiago,2026-06-25,6095151,tricot,2026-07-17,2026-07-24,0.3619,Operario,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-25,https://tricot.trabajando.cl/trabajo-empleo/asistente-de-bodega/trabajo/6095151,En Tricot nos encontramos en búsqueda...,"En Tricot nos encontramos en búsqueda de un Asistente de bodega, nuestra búsqueda se encuentra orientada a trabajadores que cuenten con la disponibilidad para trabajar en CD ubicado en Santiago Centro, cercano al metro Rondizzoni y Pdte. Pedro Aguirre Cerda.
Funciones del cargo
Carga y descarga de productos.
Traslado de cajas de manera manual y con transpaleta manual.
Despacho de productos.
Armado de pallets.
Realización de picking.
Otras indicaciones por si jefatura.
Requisitos
Enseñanza media completa.
Ganas de trabajar.
Ideal experiencia previa en la carga y descarga de camiones (no excluyente).
Condiciones laborales:
Jornada de trabajo:  Lunes a Viernes de 8:00 a 16:40 horas.
Casino corporativo.
Contrato directo empresa.
Estabilidad laboral.
Renta líquida: 539.000",20,"Enseñanza media completa.
Ganas de trabajar.
Ideal experiencia previa en la carga y descarga de camiones (no excluyente)."
Asistente de bodega Quilicura,Otra Área,"Quilicura, Metropolitana de Santiago",Quilicura,Metropolitana de Santiago,2026-06-25,6095149,tricot,2026-07-17,2026-07-24,0.3479,Asistente,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-25,https://tricot.trabajando.cl/trabajo-empleo/asistente-de-bodega-quilicura/trabajo/6095149,En Tricot nos encontramos en búsqueda...,"En Tricot nos encontramos en búsqueda de un Asistente de bodega, nuestra búsqueda se encuentra orientada a trabajadores que cuenten con la disponibilidad para trabajar en CD ubicado en Quilicura, cercano al metro plaza Quilicura .
Funciones del cargo:
Carga y descarga de productos.
Traslado de cajas de manera manual y con transpaleta manual.
Despacho de productos.
Armado de pallets.
Realización de picking.
Otras indicaciones por si jefatura.
Requisitos:
Enseñanza media completa.
Ganas de trabajar.
Ideal experiencia previa en la carga y descarga de camiones (no excluyente).
Condiciones laborales:
Jornada de Lunes a Viernes de 8:00 a 16:30 hrs/ 10:00 a 18:30 horas
Casino corporativo.
Contrato directo empresa.
Estabilidad laboral.
Renta líquida: 539.000",30,"Requisitos:
Enseñanza media completa.
Ganas de trabajar.
Ideal experiencia previa en la carga y descarga de camiones (no excluyente)"
Coordinador de sucursales retail ,Otra Área,"Macul, Metropolitana de Santiago",Macul,Metropolitana de Santiago,2026-06-25,6095094,tricot,2026-07-17,2026-07-24,0.4026,Administrador,Jornada Completa,Tricot S.A.,Técnico profesional superior,Chile,4 años,2026-07-25,https://tricot.trabajando.cl/trabajo-empleo/coordinador-de-sucursales-retail/trabajo/6095094,Nos encontramos en búsqueda de coordinador...,"Nos encontramos en búsqueda de coordinador de sucursales para nuestras tiendas Tricot!
Misión del cargo:
Apoyar la gestión de las sucursales que han sido asignadas, resolviendo inquietudes o problemas que puedan surgir en ellas, para permitir que el jefe de tienda administre de la mejor manera posible su sucursal.
Funciones del cargo:
1.Administrar las contingencias que puedan ocurrir en las sucursales que les han sido asignadas, resolviendo las inquietudes o problemas que tengan los jefes de sucursales, promoviendo una mejor gestión de la sucursal.
2.Mantener un canal de comunicación abierto con las demás áreas de la empresa para así dar soporte a los jefes de tienda.
3.Colaborar aquellas tareas que determine su jefatura, asociada a su área de desempeño, garantizando el cumplimiento de los objetivos del área frente a nuevas demandas y/o exigencias del trabajo.
Requisitos:
-Formación técnico superior en administración de empresas, ingeniería comercial o carrera afín.
-Experiencia de al menos 4 años como administrador de retail.
-Disponibilidad para viajar dentro del país.
-Licencia clase B.
Condiciones laborales:
-Contrato directo con la empresa.
-Estabilidad laboral.
-Oportunidad de crecimiento.
Postula con nosotros!!
""Esta oferta laboral se rige bajo la Ley Nº 21.015 que incentiva la inclusión de personas con discapacidad al mundo laboral""",1,"-Formación técnico superior en administración de empresas, ingeniería comercial o carrera afín.
-Experiencia de al menos 4 años como administrador de retail.
-Disponibilidad para viajar dentro del país.
-Licencia clase B."
Jefe de Tienda Tricot La calera ,Otra Área,"Calera, Valparaíso",Calera,Valparaíso,2026-06-24,6086593,tricot,2026-07-17,2026-07-24,0.3457,Jefe Área/Sección/Depto./Local,Jornada Completa,Tricot S.A.,Técnico profesional superior,Chile,3 años,2026-07-24,https://tricot.trabajando.cl/trabajo-empleo/jefe-de-tienda-tricot-la-calera/trabajo/6086593,En Tricot nos encontramos en búsqueda...,"En Tricot nos encontramos en búsqueda de Jefe de Tienda para sucursal ubicada en La calera. Nuestra búsqueda está orientada a postulantes con experiencia previa como Jefe de Tienda en retail de al menos 3 años.
Requisitos:
-Técnico/profesional (no excluyente) en: Administración de Empresas, Ingeniería Comercial, Contador Auditor, Contador General o carrera afín (no excluyente)
-Experiencia de al menos 3 años como jefe de tienda en retail.
-Experiencia en manejo de equipos.
-Manejo de área crediticia.
-Disponibilidad para trabajar en horario retail.
Funciones:
-Generar las gestiones necesarias para cumplir con las ventas solicitadas y velar por el correcto funcionamiento de la tienda tanto en la dotación de personal, infraestructura, abastecimiento de productos, atención al cliente, puntos de venta (SCO, centro de cajas, caja auxiliar y unidad de atención remota) y todo lo relacionado a la sucursal a su cargo.
-Distribuir las tareas del día a día entre los colaboradores de turno (asignación de cajas, asignación de departamentos, horarios de colación, etc) para la correcta atención y experiencia a los clientes.
-Capacitar a los nuevos ingresos y/o colaboradores antiguos en todo lo relacionado a su cargo para que cumplan con sus funciones a cabalidad.
-Realizar reuniones para la bajada de información y metas al equipo en la tienda para cumplir con lo establecido desde la gerencia de ventas.
-Cumplir con lo solicitado para generar un desarrollo de personas optimo dentro de la tienda, tales como, evaluación de desempeño, feedback, bienestar, prevención de riesgos, entre otros.
-Llevar a cabo la revisión y supervisión del montaje de eventos para cumplir con lo solicitado por la subgerencia de visual.
-Asistir a un cliente cuando presente problemas con su retiro en tienda, apoyar al vendedor para dar una solución satisfactoria a este.
-Realizar la apertura de caja para que los vendedores puedan comenzar a realizar transacciones durante la venta y, cuando se realice el cierre de tienda, debe hacer la cuadratura y cierre de cajas antes de finalizar la jornada.
-Encargarse de la caja chica, depósitos y fondos de la tienda, asegurando el correcto uso de estos bienes.
-Revisar y autorizar guías de despacho para la recepción de mercadería para el correcto abastecimiento de la bodega.
-Realizar la selección de personal para tienda (vendedores, asistentes, guardias, controles de existencia y bodeguero) para mantener la dotación y generar un correcto funcionamiento de la tienda.
-Colaborar aquellas tareas que determine su jefatura, asociada a su área de desempeño, garantizando el cumplimiento de los objetivos del área frente a nuevas demandas y/o exigencias del trabajo.
Condiciones laborales:
-Contrato directo por la empresa.
-Renta acorde al mercado.
-Jornada sujeta al art. 22
-Jornada 5x2
Postula con nosotros!!",1,"-Técnico/profesional (no excluyente) en: Administración de Empresas, Ingeniería Comercial, Contador Auditor, Contador General o carrera afín (no excluyente)
-Experiencia de al menos 3 años como jefe de tienda en retail.
-Experiencia en manejo de equipos.
-Manejo de área crediticia.
-Disponibilidad para trabajar en horario retail."
Jefe de ventas San Carlos,Otra Área,"Calera, Valparaíso",Calera,Valparaíso,2026-06-23,6086408,tricot,2026-07-17,2026-07-24,0.3042,Jefe Área/Sección/Depto./Local,Jornada Completa,Tricot S.A.,Técnico profesional superior,Chile,2 años,2026-07-23,https://tricot.trabajando.cl/trabajo-empleo/jefe-de-ventas-san-carlos/trabajo/6086408,En Tricot nos encontramos en búsqueda...,"En Tricot nos encontramos en búsqueda de Jefe de ventas para tienda ubicada en San Carlos. Nuestra búsqueda está orientada a personas con experiencia de al menos 2 años en cargos de jefatura en empresas ligadas al mundo crediticio.
Funciones:
-Planificar, organizar y controlar las gestiones a realizar en el punto de venta con el objeto de lograr el cumplimiento de las metas asignadas.
-Efectuar evaluación del personal en función del cumplimiento de procedimientos y metas asociadas a la tarjeta de crédito.
-Efectuar reuniones semanales para retroalimentar al personal respecto del avance y/o comportamiento de las metas del mes.
- Recibir, leer y comprender instrucciones emanadas desde su casa matriz y realizar la bajada de forma inmediata al personal de tienda involucrado.
- Efectuar subrogación de la jefatura de tienda, velando por la correcta continuidad operativa de la sucursal, y el cumplimiento de las metas comerciales
-Colaborar en aquellas tareas que determine su jefatura, asociadas a su área de desempeño, garantizando el cumplimiento de los objetivos del área frente a nuevas demandas y/o exigencias del trabajo.
Requisitos:
-Técnico de nivel medio o superior (no excluyente).
-Al menos 2 años de experiencia en cargos de jefatura en empresas ligadas al mundo crediticio.
-Disponibilidad para trabajar en modalidad 5x2 horario tienda.
Condiciones laborales:
-Contrato directo con la empresa.
-Jornada 5x2 de lunes a domingo en horario tienda.
-Renta acorde al mercado.
-Oportunidades de crecimiento.
""Esta oferta laboral se rige bajo la Ley Nº 21.015 que incentiva la inclusión de personas con discapacidad al mundo laboral""
Postula con nosotros!!!",1,"-Técnico de nivel medio o superior (no excluyente).
-Al menos 2 años de experiencia en cargos de jefatura en empresas ligadas al mundo crediticio.
-Disponibilidad para trabajar en modalidad 5x2 horario tienda."
Supervisor Logístico,Otra Área,"Quilicura, Metropolitana de Santiago",Quilicura,Metropolitana de Santiago,2026-06-22,6085860,tricot,2026-07-17,2026-07-23,0.4161,Supervisor,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-22,https://tricot.trabajando.cl/trabajo-empleo/supervisor-logistico/trabajo/6085860,"¿Eres un líder innato, te apasiona la eficiencia operativa y buscas un proyecto estable con contratación directa? ¡Esta oportunidad es para ti!...","¿Eres un líder innato, te apasiona la eficiencia operativa y buscas un proyecto estable con contratación directa? ¡Esta oportunidad es para ti!
En Tricot nos encontramos en la búsqueda de un Supervisor Logístico para desempeñarse en nuestro CD ubicado en Quilicura.
Funciones del cargo:
Supervisar y administrar el equipo del área de PTL Packing y despacho a tiendas, de acuerdo con los requerimientos de la compañía.
Controlar la correcta ejecución de las tareas según los protocolos definidos para los procesos operativos del área.
Monitorear y asegurar el cumplimiento de los niveles de productividad esperados, manteniendo los estándares de calidad del servicio.
Evaluar el desempeño del personal mediante indicadores de productividad (PHH) y otros KPI definidos.
Velar por el cumplimiento de las normas de higiene y seguridad por parte del equipo a cargo.
Coordinar el traspaso de mercadería con las distintas áreas del Centro de Distribución para su correcto procesamiento.
Gestionar y resolver inquietudes o problemáticas del equipo, promoviendo un ambiente laboral positivo y colaborativo.
Apoyar en tareas adicionales requeridas por la jefatura, asegurando el cumplimiento de los objetivos del área frente a nuevas demandas.
Requisitos:
Al menos 2 años de experiencia como supervisor logístico.
Formación técnico superior o universitaria (no excluyente).
Manejo de WMS y excel.
Disponibilidad para desempeñarse en Quilicura en una jornada de lunes a viernes de 8:00 a 16:30.
Condiciones laborales:
Casino corporativo.
Estacionamiento.
Contrato directo con la empresa.
Sueldo acorde al mercado.
Postula con nosotros!",1,"Requisitos:
Al menos 2 años de experiencia como supervisor logístico.
Formación técnico superior o universitaria (no excluyente).
Manejo de WMS y excel.
Disponibilidad para desempeñarse en Quilicura en una jornada de lunes a viernes de 8:00 a 16:30."
Asistente de bodega e inventario San Ignacio Quilicura ,Otra Área,"Quilicura, Metropolitana de Santiago",Quilicura,Metropolitana de Santiago,2026-06-22,6085575,tricot,2026-07-17,2026-07-23,0.3522,Operario,Jornada Completa,Tricot S.A.,Técnico medio/ colegio técnico,Chile,1 años,2026-07-22,https://tricot.trabajando.cl/trabajo-empleo/asistente-de-bodega-e-inventario-san-ignacio-quilicura/trabajo/6085575,"En Tricot nos encontramos en búsqueda de un/a Asistente de Bodega para integrarse a nuestro centro de distribución ubicado en San Ignacio, Quilicura. La búsqueda se encuentra orientada a personal que pueda apoyar principalmente las labores de control de existencias, revisión de inventarios y control de calidad de los productos almacenados....","En Tricot nos encontramos en búsqueda de un/a Asistente de Bodega para integrarse a nuestro centro de distribución ubicado en San Ignacio, Quilicura. La búsqueda se encuentra orientada a personal que pueda apoyar principalmente las labores de control de existencias, revisión de inventarios y control de calidad de los productos almacenados.
Buscamos una persona responsable, ordenada y comprometida, que tenga interés en desarrollarse en el área logística y contribuir al correcto funcionamiento de los procesos de inventario dentro del Centro de Distribución.
¿Cuál será tu misión?
Apoyar al área de Control de Existencias mediante la realización de inventarios, revisión de productos y registro de información, contribuyendo a mantener la exactitud del stock y a detectar oportunamente diferencias o errores dentro de los procesos de almacenamiento.
Principales funciones
Realizar inventarios rotativos y conteos cíclicos en las distintas ubicaciones de la bodega.
Identificar diferencias de inventario e informar los resultados a la jefatura.
Apoyar las inspecciones de calidad de los productos almacenados.
Participar en inventarios generales y mantener actualizada la información de los controles realizados.
Requisitos
Formación técnica en Logística o carrera afín.
Experiencia de al menos un año en bodegas o centros de distribución.
Conocimiento en inventarios y uso de radiofrecuencia.
Manejo de Office y sistemas WMS a nivel usuario.
Licencia clase D deseable.
Condiciones laborales:
Horario de trabajo: De lunes a viernes de 14:00 a 22:30
Casino corporativo.
Contrato directo empresa.
Estabilidad laboral.",1,"Requisitos
Formación técnica en Logística o carrera afín.
Experiencia de al menos un año en bodegas o centros de distribución.
Conocimiento en inventarios y uso de radiofrecuencia.
Manejo de Office y sistemas WMS a nivel usuario."
Guardia de Seguridad 5x2 Santiago,Otra Área,"Santiago, Metropolitana de Santiago",Santiago,Metropolitana de Santiago,2026-06-17,6083910,tricot,2026-07-17,2026-07-17,0.3104,Auxiliar,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-17,https://tricot.trabajando.cl/trabajo-empleo/guardia-de-seguridad-5x2-santiago/trabajo/6083910,En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicados en las comunas de Macul y Santiago Centro. Nuestra búsqueda está orientada a personal con experiencia en el área de seguridad de empresas o bodegas que cuenten con su curso OS10 vigente y disponibilidad para trabajar en las comunas señaladas....,"En Tricot nos encontramos en búsqueda de Guardias de Seguridad para recintos ubicados en las comunas de Macul y Santiago Centro. Nuestra búsqueda está orientada a personal con experiencia en el área de seguridad de empresas o bodegas que cuenten con su curso OS10 vigente y disponibilidad para trabajar en las comunas señaladas.
Requisitos:
Curso OS10 vigente.
Experiencia previa en el área de seguridad para centros de distribución, bodegas o fábricas.
Enseñanza media completa.
Disponibilidad para desempeñarse en Macul o Santiago Centro.
Disponibilidad para trabajar en modalidad 5x2 en turnos DÍA Y NOCHE.
Funciones:
Velar por el correcto orden de cada recinto, según las instrucciones dadas por su jefatura.
Informar oportunamente cualquier situación que atente contra la seguridad y vigilancia del centro.
Registrar de manera adecuada todo ingreso y/o salida de vehículos, o personas, al recinto.
Realizar rondas perimetrales.
Informar oportunamente a su superior, los casos de emergencia y/o situaciones complejas, de acuerdo a los protocolos establecidos.
Condiciones laborales:
Contrato directo por Tricot.
Renta acorde al mercado.
La empresa NO cuenta con bus de acercamiento.
Jornadas de:
7:00am-16:00pm
13:00pm-22:00pm
22:00pm-7:00am
""Esta oferta laboral se rige bajo la Ley Nº 21.015 que incentiva la inclusión de personas con discapacidad al mundo laboral""
Postula con nosotros!!!",1,"Curso OS10 vigente.
Experiencia previa en el área de seguridad para centros de distribución, bodegas o fábricas.
Enseñanza media completa.
Disponibilidad para desempeñarse en Macul o Santiago Centro.
Disponibilidad para trabajar en modalidad 5x2 en turnos DÍA Y NOCHE."
Guardia de Seguridad 4x4 Quilicura,Otra Área,"Quilicura, Metropolitana de Santiago",Quilicura,Metropolitana de Santiago,2026-06-17,6083908,tricot,2026-07-17,2026-07-17,0.3386,Operario,Jornada Completa,Tricot S.A.,Media,Chile,1 años,2026-07-17,https://tricot.trabajando.cl/trabajo-empleo/guardia-de-seguridad-4x4-quilicura/trabajo/6083908,¡ÚNETE A NUESTRO EQUIPO DE SEGURIDAD EN TRICOT!...,"¡ÚNETE A NUESTRO EQUIPO DE SEGURIDAD EN TRICOT!
En Tricot estamos en búsqueda de Guardias de Seguridad para nuestro Centro de Distribución ubicado en sector San Ignacio, Quilicura.
Si tienes experiencia en seguridad, esta es tu oportunidad de formar parte de una empresa consolidada.
¿Qué buscamos?
Curso OS10 vigente (No excluyente)
Experiencia en seguridad en centros de distribución, bodegas o fábricas
Enseñanza media completa
Disponibilidad para trabajar en Quilicura (sector San Ignacio)
Disponibilidad para turnos 4x4 rotativos (día y noche)
Principales funciones:
Velar por el orden y seguridad del centro de distribución
Reportar oportunamente situaciones de riesgo
Controlar y registrar ingresos y salidas de personas y vehículos
Realizar rondas perimetrales
Actuar según protocolos ante emergencias
Horarios:
Turno día: 08:00 a 20:00
Turno noche: 20:00 a 08:00
Condiciones laborales:
Contrato directo con Tricot
Renta acorde al mercado
Importante: No contamos con bus de acercamiento
Inclusión laboral:
Esta oferta se rige bajo la Ley Nº 21.015, promoviendo la inclusión de personas con discapacidad.
¡No dejes pasar esta oportunidad!
Postula con nosotros y sé parte de un equipo comprometido con la seguridad.",1,"Curso OS10 vigente.
Experiencia previa en el área de seguridad para centros de distribución, bodegas o fábricas.
Enseñanza media completa.
Disponibilidad para desempeñarse en Quilicura, sector San Ignacio.
Disponibilidad para trabajar en modalidad 4x4 en turno día y noche ROTATIVO."
